date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:17	47600/47600	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Dec%202017%2012:21:50%20GMT	https://webmarce.com/html/beloved-god/	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/index.html	(from )
16:45:18	31/31	---M--	200	added ('OK')	text/plain	date:Thu,%2014%20May%202020%2004:00:03%20GMT	https://webmarce.com/robots.txt		(from )
16:45:18	1503/1503	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Dec%202017%2012:21:46%20GMT	https://webmarce.com/html/beloved-god/fav-icon.png	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/fav-icon.png	(from https://webmarce.com/html/beloved-god/)
16:45:19	152701/152701	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Dec%202017%2007:21:17%20GMT	https://webmarce.com/html/beloved-god/css/bootstrap.css	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/css/bootstrap.css	(from https://webmarce.com/html/beloved-god/)
16:45:19	37414/37414	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Dec%202017%2007:21:21%20GMT	https://webmarce.com/html/beloved-god/css/font-awesome.css	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/css/font-awesome.css	(from https://webmarce.com/html/beloved-god/)
16:45:19	6499/6499	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Dec%202017%2007:21:21%20GMT	https://webmarce.com/html/beloved-god/css/flaticon.css	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/css/flaticon.css	(from https://webmarce.com/html/beloved-god/)
16:45:19	4472/4472	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Dec%202017%2007:21:26%20GMT	https://webmarce.com/html/beloved-god/css/slick-slider.css	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/css/slick-slider.css	(from https://webmarce.com/html/beloved-god/)
16:45:20	4903/4903	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Dec%202017%2007:21:20%20GMT	https://webmarce.com/html/beloved-god/css/fancybox.css	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/css/fancybox.css	(from https://webmarce.com/html/beloved-god/)
16:45:20	17197/17197	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Dec%202017%2007:21:26%20GMT	https://webmarce.com/html/beloved-god/css/jplayer.css	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/css/jplayer.css	(from https://webmarce.com/html/beloved-god/)
16:45:20	86652/86652	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Dec%202017%2007:21:03%20GMT	https://webmarce.com/html/beloved-god/style.css	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/style.css	(from https://webmarce.com/html/beloved-god/)
16:45:21	4633/4633	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Dec%202017%2007:21:16%20GMT	https://webmarce.com/html/beloved-god/css/color.css	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/css/color.css	(from https://webmarce.com/html/beloved-god/)
16:45:21	19958/19958	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Dec%202017%2007:21:26%20GMT	https://webmarce.com/html/beloved-god/css/responsive.css	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/css/responsive.css	(from https://webmarce.com/html/beloved-god/)
16:45:21	47600/47600	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Dec%202017%2012:21:50%20GMT	https://webmarce.com/html/beloved-god/index.html	F:/wamp2/www/church-website/webmarce.com/html/beloved-god/index-2.html	(from https://webmarce.com/html/beloved-god/)
